     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg     bkg_err         bkgTtw   bkgTtw_err        bkgZinv  bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
101  eq4j  eq0b  1200.0          inf        3      900         inf      15.848230    1.730107       1.965320     0.382401      13.882911     1.727710  9.999846e-13  1.364846e-12      15.0     4.324900       3.681300
102  eq4j  eq1b   400.0   600.000000        0      200  400.000000    1503.710571   35.531839    1079.517609    56.207213     421.384216    51.524745  2.808668e+00  2.688678e+00    1497.0    38.691084      38.691084
103  eq4j  eq1b   400.0   600.000000        1      400         inf     122.058914    6.139411      62.580055     6.469127      59.266667     8.683157  2.121933e-01  2.014680e-01     109.0    10.440307      10.440307
104  eq4j  eq1b   600.0   900.000000        0      200  400.000000     199.507263    8.693063     111.700442     9.214289      87.142745    10.490035  6.640844e-01  8.007390e-01     184.0    13.564660      13.564660
105  eq4j  eq1b   600.0   900.000000        1      400  600.000000     113.635330    6.197659      46.913472     4.526015      66.380074     7.975814  3.417870e-01  3.940374e-01     106.0    10.295630      10.295630
106  eq4j  eq1b   600.0   900.000000        2      600         inf      20.624758    1.770225       5.579194     0.853109      14.987153     2.378315  5.841117e-02  6.408778e-02      19.0     4.824700       4.180600
107  eq4j  eq1b   900.0  1200.000000        0      200  400.000000      46.125607    3.627971      25.485774     3.406118      20.639833     5.222274  1.348980e-07  1.501048e-07      60.0     7.745967       7.745967
108  eq4j  eq1b   900.0  1200.000000        1      400  600.000000      24.572861    2.362125      10.171985     1.473876      14.400876     3.386634  2.000247e-12  1.736201e-12      19.0     4.824700       4.180600
109  eq4j  eq1b   900.0  1200.000000        2      600  900.000000      11.268140    1.416525       3.123276     0.552650       8.144864     2.103549  2.000247e-12  1.736201e-12      11.0     3.819400       3.193600
110  eq4j  eq1b   900.0  1200.000000        3      900         inf       1.417219    0.339049       0.270746     0.076308       1.146473     0.443667  2.000247e-12  1.736201e-12       1.0     1.750500       0.632100
111  eq4j  eq1b  1200.0          inf        0      200  400.000000       5.228401    0.777699       2.151967     0.362363       3.076434     0.783429  9.999630e-13  1.364581e-12       7.0     3.300600       2.749600
