     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg     bkg_err         bkgTtw  bkgTtw_err        bkgZinv  bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
80   eq3j  eq2b  1200.0          inf        1      400  600.000000       0.655294    0.047534       0.197469    0.017233       0.448146     0.043229  9.679518e-03  9.679518e-03       0.0     1.290400       0.000000
81   eq3j  eq2b  1200.0          inf        2      600  900.000000       0.442033    0.034578       0.084586    0.008310       0.351010     0.032941  6.436272e-03  6.436272e-03       0.0     1.290400       0.000000
82   eq3j  eq2b  1200.0          inf        3      900         inf       0.300607    0.023315       0.045943    0.006312       0.250295     0.022015  4.368667e-03  4.368667e-03       0.0     1.290400       0.000000
83   eq3j  eq3b   200.0   400.000000        0      200         inf      12.109430    0.338939      10.277115    0.284436       1.663484     0.112160  1.688313e-01  1.462733e-01      16.0     4.799100       3.666200
84   eq3j  eq3b   400.0   600.000000        0      200  400.000000       7.945588    0.233340       6.480771    0.213947       1.435450     0.089050  2.936693e-02  2.727891e-02      10.0     3.806000       3.223600
85   eq3j  eq3b   400.0   600.000000        1      400         inf       0.761360    0.058008       0.363262    0.037652       0.395194     0.044055  2.903777e-03  2.523223e-03       2.0     2.250400       1.264200
86   eq3j  eq3b   600.0          inf        0      200  400.000000       0.358037    0.023627       0.149679    0.013952       0.208358     0.019067  1.000000e-12  1.000000e-12       3.0     2.301200       1.896400
87   eq3j  eq3b   600.0          inf        1      400  600.000000       0.349317    0.024319       0.171173    0.019591       0.178144     0.014410  1.000000e-12  1.000000e-12       3.0     2.301200       1.896400
88   eq3j  eq3b   600.0          inf        2      600         inf       0.161060    0.011026       0.031270    0.003930       0.129791     0.010302  1.000000e-12  1.000000e-12       0.0     1.290400       0.000000
89   eq4j  eq0b   400.0   600.000000        0      200  400.000000    4749.118259   27.023463    2276.226860   22.420836    2463.680936    12.729604  9.210462e+00  8.095112e+00    4324.0    65.757129      65.757129
90   eq4j  eq0b   400.0   600.000000        1      400         inf     460.440039    6.531717     157.802332    5.284236     301.744128     3.755763  8.935789e-01  7.965099e-01     437.0    20.904545      20.904545
91   eq4j  eq0b   600.0   900.000000        0      200  400.000000     936.962683    6.207195     400.991952    3.902343     532.835775     3.855774  3.134956e+00  2.904136e+00     751.0    27.404379      27.404379
92   eq4j  eq0b   600.0   900.000000        1      400  600.000000     521.683375    4.263697     158.159251    2.463489     361.779218     3.111337  1.744905e+00  1.558818e+00     484.0    22.000000      22.000000
93   eq4j  eq0b   600.0   900.000000        2      600         inf     103.666897    1.616029      25.414404    0.891056      77.905844     1.313911  3.466489e-01  3.020050e-01     110.0    10.488088      10.488088
94   eq4j  eq0b   900.0  1200.000000        0      200  400.000000     251.168173    2.789765     103.509190    1.869817     147.658982     2.070404  8.188534e-07  7.389351e-07     186.0    13.638182      13.638182
95   eq4j  eq0b   900.0  1200.000000        1      400  600.000000     142.949725    2.112851      46.539107    1.308887      96.410618     1.658600  4.659629e-07  4.144642e-07     111.0    10.535654      10.535654
96   eq4j  eq0b   900.0  1200.000000        2      600  900.000000      71.717207    1.279162      14.152368    0.577732      57.564838     1.141263  1.546414e-07  1.546409e-07      66.0     8.124038       8.124038
97   eq4j  eq0b   900.0  1200.000000        3      900         inf      10.598585    0.478000       2.030972    0.223422       8.567613     0.422571  2.000000e-12  1.732051e-12      13.0     4.304300       3.721700
98   eq4j  eq0b  1200.0          inf        0      200  400.000000      23.840707    0.625656       9.262651    0.291345      14.578055     0.553681  1.245996e-07  1.245996e-07      13.0     4.304300       3.721700
99   eq4j  eq0b  1200.0          inf        1      400  600.000000      42.974185    0.824784      12.294334    0.291320      30.679851     0.771623  2.242805e-07  2.242805e-07      32.0     5.656854       5.656854
100  eq4j  eq0b  1200.0          inf        2      600  900.000000      26.783629    0.571444       5.335159    0.163923      21.448470     0.547428  1.399283e-07  1.399283e-07      28.0     5.822300       5.183100
101  eq4j  eq0b  1200.0          inf        3      900         inf      13.931257    0.300688       2.310046    0.090220      11.621211     0.286834  1.000000e-12  1.000000e-12      15.0     4.324900       3.681300
102  eq4j  eq1b   400.0   600.000000        0      200  400.000000    1444.403809    9.362481    1050.753813    8.501935     390.830485     3.015287  2.819511e+00  2.506231e+00    1497.0    38.691084      38.691084
103  eq4j  eq1b   400.0   600.000000        1      400         inf     109.843830    2.206899      60.517377    2.029670      49.112676     0.845172  2.137763e-01  1.911295e-01     109.0    10.440307      10.440307
104  eq4j  eq1b   600.0   900.000000        0      200  400.000000     196.594887    2.012787     104.090470    1.657419      91.847520     0.965069  6.568966e-01  6.106665e-01     184.0    13.564660      13.564660
105  eq4j  eq1b   600.0   900.000000        1      400  600.000000     100.899429    1.300803      43.261641    1.049816      57.299601     0.706004  3.381874e-01  3.025464e-01     106.0    10.295630      10.295630
106  eq4j  eq1b   600.0   900.000000        2      600         inf      17.211648    0.417465       4.832805    0.300444      12.321000     0.285423  5.784356e-02  5.043645e-02      19.0     4.824700       4.180600
107  eq4j  eq1b   900.0  1200.000000        0      200  400.000000      53.807894    0.757006      25.140437    0.527182      28.667457     0.543266  1.348647e-07  1.348642e-07      60.0     7.745967       7.745967
108  eq4j  eq1b   900.0  1200.000000        1      400  600.000000      27.694410    0.498291      10.010755    0.298167      17.683655     0.399237  2.000000e-12  1.732051e-12      19.0     4.824700       4.180600
109  eq4j  eq1b   900.0  1200.000000        2      600  900.000000      12.283692    0.299978       2.921755    0.141406       9.361937     0.264558  2.000000e-12  1.732051e-12      11.0     3.819400       3.193600
110  eq4j  eq1b   900.0  1200.000000        3      900         inf       1.836062    0.116193       0.256773    0.039223       1.579289     0.109373  2.000000e-12  1.732051e-12       1.0     1.750500       0.632100
111  eq4j  eq1b  1200.0          inf        0      200  400.000000       5.185692    0.186456       1.951960    0.069054       3.233731     0.173197  1.000000e-12  1.000000e-12       7.0     3.300600       2.749600
112  eq4j  eq1b  1200.0          inf        1      400  600.000000      10.639474    0.224693       4.304099    0.094485       6.335375     0.203862  1.000000e-12  1.000000e-12      11.0     3.819400       3.193600
113  eq4j  eq1b  1200.0          inf        2      600  900.000000       4.800431    0.127092       1.213283    0.041400       3.587148     0.120160  1.000000e-12  1.000000e-12       7.0     3.300600       2.749600
114  eq4j  eq1b  1200.0          inf        3      900         inf       2.883537    0.083289       0.417729    0.021489       2.465808     0.080469  1.000000e-12  1.000000e-12       4.0     2.776400       1.664100
115  eq4j  eq2b   400.0   600.000000        0      200  400.000000     490.048921    5.036947     426.744665    4.834263      62.356469     1.129144  9.477868e-01  8.519169e-01     524.0    22.891046      22.891046
116  eq4j  eq2b   400.0   600.000000        1      400         inf      23.980329    0.970620      15.812099    0.896332       8.121885     0.369995  4.634548e-02  4.238263e-02      29.0     5.827500       5.175300
117  eq4j  eq2b   600.0   900.000000        0      200  400.000000      39.238660    0.876285      25.390616    0.797711      13.716496     0.341070  1.315479e-01  1.233045e-01      50.0     7.071068       7.071068
118  eq4j  eq2b   600.0   900.000000        1      400  600.000000      19.895662    0.623627      11.791743    0.569217       8.037623     0.247595  6.629541e-02  5.999021e-02      19.0     4.824700       4.180600
119  eq4j  eq2b   600.0   900.000000        2      600         inf       2.411512    0.139204       0.732724    0.092382       1.670776     0.103895  8.011553e-03  7.016191e-03       1.0     1.750500       0.632100
120  eq4j  eq2b   900.0  1200.000000        0      200  400.000000       8.714734    0.286163       4.744360    0.222415       3.970374     0.180058  2.000000e-12  1.732051e-12      10.0     3.806000       3.223600
121  eq4j  eq2b   900.0  1200.000000        1      400  600.000000       4.142674    0.189225       1.794043    0.133978       2.348631     0.133626  2.000000e-12  1.732051e-12       7.0     3.300600       2.749600
122  eq4j  eq2b   900.0  1200.000000        2      600  900.000000       1.705930    0.104411       0.537139    0.059677       1.168790     0.085676  2.000000e-12  1.732051e-12       0.0     1.290400       0.000000
123  eq4j  eq2b   900.0  1200.000000        3      900         inf       0.290843    0.047146       0.048475    0.024175       0.242369     0.040476  2.000000e-12  1.732051e-12       1.0     1.750500       0.632100
124  eq4j  eq2b  1200.0          inf        0      200  400.000000       0.725336    0.056249       0.292369    0.020878       0.432967     0.052231  1.000000e-12  1.000000e-12       1.0     1.750500       0.632100
125  eq4j  eq2b  1200.0          inf        1      400  600.000000       1.549631    0.070066       0.764658    0.039303       0.784973     0.058004  1.000000e-12  1.000000e-12       0.0     1.290400       0.000000
126  eq4j  eq2b  1200.0          inf        2      600  900.000000       0.519072    0.036959       0.133456    0.008087       0.385616     0.036063  1.000000e-12  1.000000e-12       0.0     1.290400       0.000000
127  eq4j  eq2b  1200.0          inf        3      900         inf       0.382641    0.026529       0.052000    0.007509       0.330641     0.025444  1.000000e-12  1.000000e-12       1.0     1.750500       0.632100
128  eq4j  eq3b   400.0   600.000000        0      200  400.000000      36.833094    0.580698      33.340804    0.554887       3.423454     0.159539  6.883687e-02  6.211858e-02      35.0     5.916080       5.916080
129  eq4j  eq3b   400.0   600.000000        1      400         inf       1.575744    0.099878       1.080107    0.085573       0.492615     0.051429  3.022144e-03  2.823245e-03       1.0     1.750500       0.632100
130  eq4j  eq3b   600.0   900.000000        0      200  400.000000       2.454896    0.103700       1.666109    0.091188       0.780495     0.048764  8.291451e-03  7.779327e-03       6.0     3.278300       2.176900
131  eq4j  eq3b   600.0   900.000000        1      400  600.000000       1.155308    0.061250       0.664405    0.046704       0.487077     0.039475  3.826202e-03  3.473887e-03       0.0     1.290400       0.000000
132  eq4j  eq3b   600.0   900.000000        2      600         inf       0.153705    0.020236       0.051231    0.011674       0.102003     0.016524  4.708814e-04  4.170544e-04       0.0     1.290400       0.000000
133  eq4j  eq3b   900.0          inf        0      200  400.000000       0.655771    0.034199       0.390478    0.026230       0.265293     0.021944  1.000000e-12  1.000000e-12       0.0     1.290400       0.000000
134  eq4j  eq3b   900.0          inf        1      400  600.000000       0.374311    0.021876       0.189359    0.015219       0.184952     0.015714  1.000000e-12  1.000000e-12       0.0     1.290400       0.000000
135  eq4j  eq3b   900.0          inf        2      600  900.000000       0.138790    0.013879       0.035735    0.003267       0.103054     0.013489  1.000000e-12  1.000000e-12       0.0     1.290400       0.000000
136  eq4j  eq3b   900.0          inf        3      900         inf       0.030550    0.003118       0.003353    0.000675       0.027197     0.003044  1.000000e-12  1.000000e-12       0.0     1.290400       0.000000
137  eq5j  eq0b   400.0   600.000000        0      200  400.000000    1249.956549   12.890271     669.847498   11.369923     580.108972     6.073215  7.870361e-05  6.817952e-05    1132.0    33.645208      33.645208
138  eq5j  eq0b   400.0   600.000000        1      400         inf      73.971683    2.342139      25.019567    1.815878      48.952112     1.479258  4.653828e-06  4.309734e-06      59.0     7.681146       7.681146
139  eq5j  eq0b   600.0   900.000000        0      200  400.000000     561.433219    4.334506     257.713930    3.218933     303.719280     2.902828  9.110206e-06  8.311633e-06     435.0    20.856654      20.856654
