     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg       bkg_err         bkgTtw    bkgTtw_err        bkgZinv   bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
87   eq3j  eq3b   600.0          inf        1      400  600.000000       0.349309      0.069021       0.171163      0.038187       0.178147      0.038637  1.000000e-12  9.944816e-13       3.0     2.301200       1.896400
88   eq3j  eq3b   600.0          inf        2      600         inf       0.161060      0.067934       0.031268      0.011440       0.129792      0.059009  1.000000e-12  9.944816e-13       0.0     1.290400       0.000000
89   eq4j  eq0b   400.0   600.000000        0      200  400.000000    4749.118164    621.735024    2276.226807    362.410008    2463.680908    273.040641  9.210422e+00  8.198378e+00    4324.0    65.757129      65.757129
90   eq4j  eq0b   400.0   600.000000        1      400         inf     460.440063     78.276697     157.802334     32.443317     301.744148     63.552290  8.935783e-01  8.140484e-01     437.0    20.904545      20.904545
91   eq4j  eq0b   600.0   900.000000        0      200  400.000000     936.962646    113.518853     400.991951     68.449150     532.835754     72.063169  3.134951e+00  2.633579e+00     751.0    27.404379      27.404379
92   eq4j  eq0b   600.0   900.000000        1      400  600.000000     521.683350     76.430569     158.159256     31.019715     361.779190     54.222223  1.744901e+00  1.498300e+00     484.0    22.000000      22.000000
93   eq4j  eq0b   600.0   900.000000        2      600         inf     103.666893     35.093380      25.414407      9.011704      77.905840     25.227876  3.466471e-01  3.568365e-01     110.0    10.488088      10.488088
94   eq4j  eq0b   900.0  1200.000000        0      200  400.000000     251.168198     36.706539     103.509230     21.222642     147.658958     26.172757  8.187085e-07  8.075692e-07     186.0    13.638182      13.638182
95   eq4j  eq0b   900.0  1200.000000        1      400  600.000000     142.949738     20.694131      46.539127     10.756526      96.410603     12.812032  4.658884e-07  4.571580e-07     111.0    10.535654      10.535654
96   eq4j  eq0b   900.0  1200.000000        2      600  900.000000      71.717209     25.605317      14.152375      6.161545      57.564831     18.936396  1.546011e-07  1.635349e-07      66.0     8.124038       8.124038
97   eq4j  eq0b   900.0  1200.000000        3      900         inf      10.598586      5.840697       2.030973      1.222112       8.567613      4.447752  1.999818e-12  1.995736e-12      13.0     4.304300       3.721700
98   eq4j  eq0b  1200.0          inf        0      200  400.000000      23.840714      6.024219       9.262654      2.483777      14.578058      4.851600  1.245972e-07  1.363169e-07      13.0     4.304300       3.721700
99   eq4j  eq0b  1200.0          inf        1      400  600.000000      42.974197      8.242735      12.294338      3.482285      30.679857      5.263160  2.242762e-07  2.454526e-07      32.0     5.656854       5.656854
100  eq4j  eq0b  1200.0          inf        2      600  900.000000      26.783634      9.886282       5.335161      2.734290      21.448473      7.402140  1.399256e-07  1.531962e-07      28.0     5.822300       5.183100
101  eq4j  eq0b  1200.0          inf        3      900         inf      13.931259      9.393805       2.310047      1.890115      11.621213      7.737388  9.999810e-13  1.094991e-12      15.0     4.324900       3.681300
102  eq4j  eq1b   400.0   600.000000        0      200  400.000000    1444.403931    191.115587    1050.753815    153.572445     390.830521     43.902144  2.819519e+00  2.543240e+00    1497.0    38.691084      38.691084
103  eq4j  eq1b   400.0   600.000000        1      400         inf     109.843826     16.466840      60.517376     10.606431      49.112673     10.511824  2.137809e-01  1.921990e-01     109.0    10.440307      10.440307
104  eq4j  eq1b   600.0   900.000000        0      200  400.000000     196.594940     23.632099     104.090458     16.663083      91.847561     12.315660  6.569394e-01  5.501621e-01     184.0    13.564660      13.564660
