     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg       bkg_err         bkgTtw    bkgTtw_err        bkgZinv   bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
67   eq3j  eq1b  1200.0          inf        2      600  900.000000       5.139854      1.392227       1.195483      0.399209       3.869705      1.042960  7.466661e-02  6.457191e-02       7.0     3.300600       2.749600
68   eq3j  eq1b  1200.0          inf        3      900         inf       3.461733      1.272583       0.517744      0.224223       2.893682      1.100859  5.030646e-02  4.351674e-02       4.0     2.776400       1.664100
69   eq3j  eq2b   200.0   400.000000        0      200         inf     418.169403     83.425281     332.361298     62.126451      79.993499     12.359471  5.814600e+00  4.881974e+00     495.0    22.248595      22.248595
70   eq3j  eq2b   400.0   600.000000        0      200  400.000000     208.314270     40.616126     154.438166     31.203777      53.085405      9.376567  7.906931e-01  6.192742e-01     229.0    15.132746      15.132746
71   eq3j  eq2b   400.0   600.000000        1      400         inf      26.965042      5.462250      13.206140      2.729218      13.656596      3.175080  1.023069e-01  6.948280e-02      34.0     5.830952       5.830952
72   eq3j  eq2b   600.0   900.000000        0      200  400.000000       9.114791      1.986375       3.854785      0.985249       5.260005      1.227048  1.354242e-07  1.868283e-07      10.0     3.806000       3.223600
73   eq3j  eq2b   600.0   900.000000        1      400  600.000000       9.321969      1.845728       4.216715      0.956412       5.105254      0.987255  1.343768e-07  1.851909e-07       9.0     3.790500       2.665800
74   eq3j  eq2b   600.0   900.000000        2      600         inf       3.246341      0.794498       0.824399      0.190307       2.421941      0.611763  1.999922e-12  2.249780e-12       2.0     2.250400       1.264200
75   eq3j  eq2b   900.0  1200.000000        0      200  400.000000       3.506240      0.704306       1.653467      0.381753       1.852772      0.414452  2.000000e-12  1.463521e-12       4.0     2.776400       1.664100
76   eq3j  eq2b   900.0  1200.000000        1      400  600.000000       1.813660      0.340861       0.598344      0.132146       1.215315      0.217148  2.000000e-12  1.463231e-12       2.0     2.250400       1.264200
77   eq3j  eq2b   900.0  1200.000000        2      600  900.000000       1.262023      0.306784       0.270594      0.075953       0.991428      0.251840  2.000000e-12  1.463820e-12       2.0     2.250400       1.264200
78   eq3j  eq2b   900.0  1200.000000        3      900         inf       0.376278      0.147060       0.021894      0.009456       0.354384      0.140313  2.000000e-12  1.463454e-12       0.0     1.290400       0.000000
79   eq3j  eq2b  1200.0          inf        0      200  400.000000       0.268440      0.076010       0.090297      0.029333       0.174267      0.059249  3.875309e-03  3.349068e-03       1.0     1.750500       0.632100
80   eq3j  eq2b  1200.0          inf        1      400  600.000000       0.655308      0.163479       0.197472      0.060042       0.448138      0.111901  9.698530e-03  8.386211e-03       0.0     1.290400       0.000000
81   eq3j  eq2b  1200.0          inf        2      600  900.000000       0.442040      0.122182       0.084587      0.027847       0.351004      0.097441  6.448913e-03  5.579094e-03       0.0     1.290400       0.000000
82   eq3j  eq2b  1200.0          inf        3      900         inf       0.300612      0.111941       0.045944      0.019174       0.250291      0.097181  4.377248e-03  3.784885e-03       0.0     1.290400       0.000000
83   eq3j  eq3b   200.0   400.000000        0      200         inf      12.109401      2.589846      10.277100      2.095568       1.663500      0.276303  1.688000e-01  1.470190e-01      16.0     4.799100       3.666200
84   eq3j  eq3b   400.0   600.000000        0      200  400.000000       7.945548      1.604679       6.480740      1.350254       1.435418      0.257518  2.938994e-02  2.310180e-02      10.0     3.806000       3.223600
85   eq3j  eq3b   400.0   600.000000        1      400         inf       0.761352      0.157075       0.363260      0.083485       0.395182      0.095944  2.910056e-03  1.972250e-03       2.0     2.250400       1.264200
86   eq3j  eq3b   600.0          inf        0      200  400.000000       0.358031      0.081335       0.149670      0.039202       0.208361      0.054388  1.000000e-12  9.779708e-13       3.0     2.301200       1.896400
87   eq3j  eq3b   600.0          inf        1      400  600.000000       0.349309      0.069469       0.171163      0.040481       0.178147      0.037517  1.000000e-12  9.779708e-13       3.0     2.301200       1.896400
88   eq3j  eq3b   600.0          inf        2      600         inf       0.161060      0.043576       0.031268      0.008050       0.129792      0.038189  1.000000e-12  9.779708e-13       0.0     1.290400       0.000000
89   eq4j  eq0b   400.0   600.000000        0      200  400.000000    4749.118164    591.409063    2276.226807    329.478916    2463.680908    272.642710  9.210422e+00  8.214942e+00    4324.0    65.757129      65.757129
90   eq4j  eq0b   400.0   600.000000        1      400         inf     460.440063     95.071923     157.802334     33.117343     301.744148     73.001541  8.935783e-01  8.892252e-01     437.0    20.904545      20.904545
91   eq4j  eq0b   600.0   900.000000        0      200  400.000000     936.962646    133.364041     400.991951     70.452533     532.835754     83.268121  3.134951e+00  3.029511e+00     751.0    27.404379      27.404379
92   eq4j  eq0b   600.0   900.000000        1      400  600.000000     521.683350     90.625748     158.159256     31.369338     361.779190     64.991065  1.744901e+00  1.594004e+00     484.0    22.000000      22.000000
93   eq4j  eq0b   600.0   900.000000        2      600         inf     103.666893     25.399495      25.414407      6.164391      77.905840     20.513700  3.466471e-01  2.924289e-01     110.0    10.488088      10.488088
94   eq4j  eq0b   900.0  1200.000000        0      200  400.000000     251.168198     37.944940     103.509230     20.815361     147.658958     24.137559  8.187085e-07  6.957737e-07     186.0    13.638182      13.638182
95   eq4j  eq0b   900.0  1200.000000        1      400  600.000000     142.949738     23.723439      46.539127     10.196123      96.410603     15.232891  4.658884e-07  3.915803e-07     111.0    10.535654      10.535654
96   eq4j  eq0b   900.0  1200.000000        2      600  900.000000      71.717209     17.695294      14.152375      3.970350      57.564831     14.413582  1.546011e-07  1.437773e-07      66.0     8.124038       8.124038
97   eq4j  eq0b   900.0  1200.000000        3      900         inf      10.598586      4.171015       2.030973      0.756677       8.567613      3.546386  1.999818e-12  1.667641e-12      13.0     4.304300       3.721700
98   eq4j  eq0b  1200.0          inf        0      200  400.000000      23.840714      5.895428       9.262654      2.525051      14.578058      4.469845  1.245972e-07  1.525665e-07      13.0     4.304300       3.721700
99   eq4j  eq0b  1200.0          inf        1      400  600.000000      42.974197      8.859977      12.294338      3.178626      30.679857      6.124781  2.242762e-07  2.735993e-07      32.0     5.656854       5.656854
100  eq4j  eq0b  1200.0          inf        2      600  900.000000      26.783634      6.717218       5.335161      1.634007      21.448473      5.374041  1.399256e-07  1.706194e-07      28.0     5.822300       5.183100
101  eq4j  eq0b  1200.0          inf        3      900         inf      13.931259      5.389437       2.310047      0.968897      11.621213      4.706436  9.999810e-13  1.220819e-12      15.0     4.324900       3.681300
102  eq4j  eq1b   400.0   600.000000        0      200  400.000000    1444.403931    165.504343    1050.753815    133.536737     390.830521     42.676324  2.819519e+00  2.516031e+00    1497.0    38.691084      38.691084
103  eq4j  eq1b   400.0   600.000000        1      400         inf     109.843826     18.106824      60.517376      9.719818      49.112673     11.949602  2.137809e-01  2.104635e-01     109.0    10.440307      10.440307
104  eq4j  eq1b   600.0   900.000000        0      200  400.000000     196.594940     25.440350     104.090458     16.065394      91.847561     14.061087  6.569394e-01  6.366534e-01     184.0    13.564660      13.564660
105  eq4j  eq1b   600.0   900.000000        1      400  600.000000     100.899475     15.601321      43.261637      6.996554      57.299631     10.583297  3.382117e-01  3.105377e-01     106.0    10.295630      10.295630
106  eq4j  eq1b   600.0   900.000000        2      600         inf      17.211666      4.068699       4.832808      1.039040      12.321010      3.297521  5.784885e-02  4.873595e-02      19.0     4.824700       4.180600
107  eq4j  eq1b   900.0  1200.000000        0      200  400.000000      53.807915      7.774321      25.140426      4.644450      28.667486      4.599011  1.348980e-07  1.254536e-07      60.0     7.745967       7.745967
108  eq4j  eq1b   900.0  1200.000000        1      400  600.000000      27.694424      4.565053      10.010749      1.996408      17.683674      3.157000  2.000247e-12  1.664588e-12      19.0     4.824700       4.180600
109  eq4j  eq1b   900.0  1200.000000        2      600  900.000000      12.283701      2.984525       2.921753      0.736840       9.361948      2.407132  2.000247e-12  1.664588e-12      11.0     3.819400       3.193600
110  eq4j  eq1b   900.0  1200.000000        3      900         inf       1.836064      0.744910       0.256772      0.094010       1.579292      0.672422  2.000247e-12  1.664588e-12       1.0     1.750500       0.632100
111  eq4j  eq1b  1200.0          inf        0      200  400.000000       5.185707      1.263258       1.951967      0.531256       3.233739      0.972136  1.000000e-12  1.219084e-12       7.0     3.300600       2.749600
112  eq4j  eq1b  1200.0          inf        1      400  600.000000      10.639505      2.218101       4.304115      1.099330       6.335390      1.254015  1.000000e-12  1.221507e-12      11.0     3.819400       3.193600
113  eq4j  eq1b  1200.0          inf        2      600  900.000000       4.800444      1.190108       1.213287      0.347211       3.587157      0.904650  1.000000e-12  1.221413e-12       7.0     3.300600       2.749600
114  eq4j  eq1b  1200.0          inf        3      900         inf       2.883545      1.089983       0.417731      0.165776       2.465814      0.977536  1.000000e-12  1.221655e-12       4.0     2.776400       1.664100
115  eq4j  eq2b   400.0   600.000000        0      200  400.000000     490.048950     62.883759     426.744698     56.959223      62.356422      6.911239  9.478493e-01  8.471844e-01     524.0    22.891046      22.891046
116  eq4j  eq2b   400.0   600.000000        1      400         inf      23.980328      3.823683      15.812099      2.690343       8.121877      1.961677  4.635064e-02  4.757362e-02      29.0     5.827500       5.175300
117  eq4j  eq2b   600.0   900.000000        0      200  400.000000      39.238701      4.975999      25.390624      3.918927      13.716497      2.085942  1.315793e-01  1.288152e-01      50.0     7.071068       7.071068
118  eq4j  eq2b   600.0   900.000000        1      400  600.000000      19.895685      2.759488      11.791749      1.872954       8.037626      1.514073  6.630875e-02  6.200500e-02      19.0     4.824700       4.180600
119  eq4j  eq2b   600.0   900.000000        2      600         inf       2.411515      0.563381       0.732725      0.164650       1.670777      0.457039  8.011928e-03  6.743263e-03       1.0     1.750500       0.632100
120  eq4j  eq2b   900.0  1200.000000        0      200  400.000000       8.714804      1.279732       4.744413      0.876740       3.970391      0.653333  2.000000e-12  1.664616e-12      10.0     3.806000       3.223600
121  eq4j  eq2b   900.0  1200.000000        1      400  600.000000       4.142706      0.692498       1.794066      0.365596       2.348641      0.482905  2.000000e-12  1.662755e-12       7.0     3.300600       2.749600
122  eq4j  eq2b   900.0  1200.000000        2      600  900.000000       1.705944      0.401992       0.537146      0.143677       1.168798      0.301932  2.000000e-12  1.665911e-12       0.0     1.290400       0.000000
123  eq4j  eq2b   900.0  1200.000000        3      900         inf       0.290846      0.117807       0.048475      0.018917       0.242371      0.110148  2.000000e-12  1.664364e-12       1.0     1.750500       0.632100
124  eq4j  eq2b  1200.0          inf        0      200  400.000000       0.725340      0.176712       0.292373      0.079793       0.432968      0.133492  1.000000e-12  1.219661e-12       1.0     1.750500       0.632100
125  eq4j  eq2b  1200.0          inf        1      400  600.000000       1.549643      0.336658       0.764668      0.195255       0.784974      0.161590  1.000000e-12  1.221304e-12       0.0     1.290400       0.000000
126  eq4j  eq2b  1200.0          inf        2      600  900.000000       0.519074      0.131183       0.133458      0.037397       0.385617      0.101961  1.000000e-12  1.221250e-12       0.0     1.290400       0.000000
127  eq4j  eq2b  1200.0          inf        3      900         inf       0.382643      0.146586       0.052001      0.019439       0.330642      0.133757  1.000000e-12  1.221427e-12       1.0     1.750500       0.632100
128  eq4j  eq3b   400.0   600.000000        0      200  400.000000      36.833065      5.236849      33.340792      4.782972       3.423486      0.409678  6.878189e-02  6.153921e-02      35.0     5.916080       5.916080
129  eq4j  eq3b   400.0   600.000000        1      400         inf       1.575741      0.268731       1.080108      0.203747       0.492614      0.121767  3.018106e-03  3.197004e-03       1.0     1.750500       0.632100
130  eq4j  eq3b   600.0   900.000000        0      200  400.000000       2.454832      0.331572       1.666083      0.269917       0.780510      0.125319  8.239154e-03  8.086329e-03       6.0     3.278300       2.176900
131  eq4j  eq3b   600.0   900.000000        1      400  600.000000       1.155272      0.178158       0.664390      0.111558       0.487086      0.098576  3.796883e-03  3.569095e-03       0.0     1.290400       0.000000
132  eq4j  eq3b   600.0   900.000000        2      600         inf       0.153695      0.033170       0.051227      0.012947       0.102005      0.027972  4.639631e-04  3.906164e-04       0.0     1.290400       0.000000
133  eq4j  eq3b   900.0          inf        0      200  400.000000       0.655757      0.118941       0.390462      0.081847       0.265295      0.056776  1.000000e-12  8.772268e-13       0.0     1.290400       0.000000
134  eq4j  eq3b   900.0          inf        1      400  600.000000       0.374304      0.068831       0.189351      0.043380       0.184953      0.038694  1.000000e-12  8.772268e-13       0.0     1.290400       0.000000
135  eq4j  eq3b   900.0          inf        2      600  900.000000       0.138789      0.034618       0.035734      0.009977       0.103055      0.029390  1.000000e-12  8.772268e-13       0.0     1.290400       0.000000
136  eq4j  eq3b   900.0          inf        3      900         inf       0.030550      0.012805       0.003353      0.001404       0.027197      0.012163  1.000000e-12  8.772268e-13       0.0     1.290400       0.000000
137  eq5j  eq0b   400.0   600.000000        0      200  400.000000    1249.956665    194.973562     669.847534    120.036252     580.108978     75.065836  7.869662e-05  6.801374e-05    1132.0    33.645208      33.645208
138  eq5j  eq0b   400.0   600.000000        1      400         inf      73.971680     17.128190      25.019565      5.871121      48.952112     13.636259  4.653381e-06  4.204044e-06      59.0     7.681146       7.681146
139  eq5j  eq0b   600.0   900.000000        0      200  400.000000     561.433167     88.425216     257.713921     50.998531     303.719223     48.293943  9.110345e-06  6.594589e-06     435.0    20.856654      20.856654
140  eq5j  eq0b   600.0   900.000000        1      400  600.000000     197.524506     40.685246      66.942280     14.107455     130.582214     28.950103  3.205123e-06  2.244360e-06     201.0    14.177447      14.177447
141  eq5j  eq0b   600.0   900.000000        2      600         inf      25.897570      7.718978       6.051306      1.568486      19.846263      6.503184  4.205323e-07  3.101522e-07      17.0     4.808400       4.209500
142  eq5j  eq0b   900.0  1200.000000        0      200  400.000000     149.937866     25.044106      66.264463     14.626747      83.673395     14.921191  6.304394e-07  5.894213e-07     124.0    11.135529      11.135529
143  eq5j  eq0b   900.0  1200.000000        1      400  600.000000      68.143028     12.061843      21.906155      4.892303      46.236877      8.225470  2.863586e-07  2.566613e-07      59.0     7.681146       7.681146
144  eq5j  eq0b   900.0  1200.000000        2      600         inf      30.715908      8.606577       7.264881      2.015678      23.451027      6.974443  2.000051e-12  1.743216e-12      28.0     5.822300       5.183100
145  eq5j  eq0b  1200.0          inf        0      200  400.000000      18.111410      4.937957       7.313862      2.009383      10.797548      3.811028  1.745497e-07  1.816867e-07       7.0     3.300600       2.749600
146  eq5j  eq0b  1200.0          inf        1      400  600.000000      23.076511      5.032914       7.437326      2.079450      15.639185      3.208027  2.225438e-07  2.323965e-07      16.0     4.799100       3.666200
147  eq5j  eq0b  1200.0          inf        2      600  900.000000      13.246271      3.531389       3.255804      1.062589       9.990467      2.681152  1.278055e-07  1.334919e-07       7.0     3.300600       2.749600
148  eq5j  eq0b  1200.0          inf        3      900         inf       6.249508      2.623698       0.997908      0.435658       5.251601      2.353390  9.999934e-13  1.042847e-12       6.0     3.278300       2.176900
149  eq5j  eq1b   400.0   600.000000        0      200  400.000000     608.648621    101.207145     494.499344     83.883970     114.149227     15.284103  3.831750e-05  3.323242e-05     591.0    24.310492      24.310492
150  eq5j  eq1b   400.0   600.000000        1      400         inf      22.022831      4.414461      13.400758      2.955516       8.622071      2.436940  1.392504e-06  1.257840e-06      22.0     5.315000       4.695700
