njet,bjet,ht_low,ht_high,mht_low,mht_high,bkg,bkg_err,data
ge2a,eq2b,600.0,900.0,400,600.0,2.271139,0.197684,4.0
ge2a,eq2b,600.0,900.0,600,inf,1.730581,0.097035,2.0
ge2a,eq2b,900.0,inf,200,900.0,0.597866,0.100834,1.0
ge2a,eq2b,900.0,inf,900,inf,0.44911,0.041358,0.0
ge2a,eq3b,200.0,400.0,200,inf,70.731467,1.057681,92.0
ge2a,eq3b,400.0,600.0,200,400.0,34.435028,1.352092,38.0
ge2a,eq3b,400.0,600.0,400,inf,0.632517,0.060927,2.0
ge2a,eq3b,600.0,inf,200,400.0,0.878748,0.078528,1.0
ge2a,eq3b,600.0,inf,400,600.0,0.156354,0.014677,0.0
ge2a,eq3b,600.0,inf,600,inf,0.090192,0.019792,0.0
ge6j,eq0b,400.0,600.0,200,inf,193.657975,358.360766,164.0
ge6j,eq0b,600.0,900.0,200,400.0,278.001917,12.989535,210.0
ge6j,eq0b,600.0,900.0,400,inf,68.082386,3.335264,56.0
ge6j,eq0b,900.0,1200.0,200,400.0,94.427723,1.702989,64.0
ge6j,eq0b,900.0,1200.0,400,600.0,34.223577,0.977835,32.0
ge6j,eq0b,900.0,1200.0,600,inf,11.971008,0.593081,9.0
ge6j,eq0b,1200.0,inf,200,400.0,18.260515,0.513881,12.0
ge6j,eq0b,1200.0,inf,400,600.0,16.812426,0.513064,9.0
ge6j,eq0b,1200.0,inf,600,900.0,8.591122,0.296863,11.0
ge6j,eq0b,1200.0,inf,900,inf,2.771104,0.115428,5.0
ge6j,eq1b,400.0,600.0,200,inf,135.535222,249.665903,121.0
ge6j,eq1b,600.0,900.0,200,400.0,154.280413,7.534644,148.0
ge6j,eq1b,600.0,900.0,400,inf,25.337251,1.362353,26.0
ge6j,eq1b,900.0,1200.0,200,400.0,41.681576,0.615653,42.0
ge6j,eq1b,900.0,1200.0,400,600.0,12.140148,0.346604,11.0
ge6j,eq1b,900.0,1200.0,600,inf,3.348955,0.175175,1.0
ge6j,eq1b,1200.0,inf,200,400.0,7.424609,0.178048,6.0
ge6j,eq1b,1200.0,inf,400,600.0,5.931286,0.167712,5.0
ge6j,eq1b,1200.0,inf,600,900.0,2.612383,0.100685,5.0
ge6j,eq1b,1200.0,inf,900,inf,0.837906,0.043545,0.0
ge6j,eq2b,400.0,600.0,200,inf,69.487216,129.227247,58.0
